v182caes,caeslabel,caesletra,caesag,caeslabel_color,caesletra_color,caesag_color,n_obs,income_mean,income_q1,income_median,income_q3,female_pct,male_pct,public_sector_pct,nivel_ed_mean,age_mean,age_median,x,y,community
6100,Telecomunicaciones,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.5803921568627451), np.float64(0.2156862745098039), np.float64(0.5941176470588235), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",88,8256.71,4555.75,7240.0,10000.0,47.73,52.27,9.09,5.63,42.0,36.0,-0.0511276755548733,0.010488371104594,C8
6200,Actividades de programación y consultoría informática,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.5803921568627451), np.float64(0.2156862745098039), np.float64(0.5941176470588235), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",42,10161.11,6370.0,10000.0,11976.5,23.81,76.19,2.38,8.0,34.92,32.0,0.0908726093678623,-0.0361567894031339,C8
6300,Actividades de servicios de información,J. Información y Comunicación,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.5803921568627451), np.float64(0.2156862745098039), np.float64(0.5941176470588235), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",31,9210.62,6075.0,8000.0,10297.0,25.81,74.19,19.35,7.52,38.26,33.0,0.1179210027134019,-0.0871377852090889,C8
6400,Intermediación financiera,K. Actividades Financieras y de Seguros,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.9411764705882352), np.float64(0.00784313725490196), np.float64(0.4980392156862745), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",179,11338.37,5000.0,9241.0,13788.5,42.46,57.54,31.28,6.11,49.23,50.0,-0.1811920103994966,-0.3480512136037632,C3
6500,"Seguros, reaseguros y fondos de pensiones",K. Actividades Financieras y de Seguros,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.9411764705882352), np.float64(0.00784313725490196), np.float64(0.4980392156862745), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",65,8269.76,5000.0,8263.5,10660.0,47.69,52.31,6.15,6.4,47.02,48.0,-0.0173024693152599,-0.1754456130038169,C3
6900,Actividades jurídicas y de contabilidad,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",278,11785.83,4987.0,8000.0,14960.0,55.76,44.24,2.88,7.85,44.39,42.0,-0.3046984830145319,-0.4368694330807255,C3
7000,Actividades de servicios de consultoría,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",14,9110.9,5989.0,8700.0,11500.0,42.86,57.14,7.14,7.8,50.0,56.5,0.7546532624820425,0.1356141632548249,C1
7100,Servicios de arquitectura e ingeniería,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",85,14897.2,6982.75,11154.5,18089.75,30.59,69.41,20.0,8.61,45.8,41.5,-0.00967346776513,-0.4528844524240771,C5
7200,Investigación y desarrollo,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.9411764705882353, 0.00784313725490196, 0.4980392156862745, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",48,14321.33,6586.75,13209.5,17679.75,50.0,50.0,81.25,7.7,46.33,45.0,0.2245636340280163,-0.3084357520297864,C0
7301,Actividades publicitarias,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",39,8383.67,2396.5,6331.0,9038.5,41.03,58.97,2.56,6.1,36.75,31.5,0.0499695259385497,-0.3427965147277977,C5
7302,Investigación de mercados y encuestas de opinión pública,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",11,6986.17,4807.75,6714.0,8441.0,45.45,54.55,9.09,7.5,36.33,34.5,0.4411710803534069,0.1988455508685624,C2
7400,"Otras actividades profesionales, científicas y técnicas","M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",86,6956.92,3925.0,6233.0,9979.75,47.67,52.33,5.81,6.63,42.39,39.0,0.0904306740759284,-0.2967656728369637,C5
7500,Actividades veterinarias,"M. Actividades Profesionales, Científicas y Técnicas ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.8450980392156863), np.float64(0.1823529411764706), np.float64(0.2941176470588236), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",25,16205.92,6331.0,9298.0,25412.0,60.0,40.0,8.0,7.9,43.25,40.5,0.1114341504074822,-0.190599472668637,C0
7701,Alquiler de efectos personales y domésticos,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",4,13333.33,6000.0,10000.0,19000.0,75.0,25.0,0.0,6.33,31.33,27.0,0.8532738223680508,0.1719487387845908,C1
7702,Alquiler de vehículos de transporte,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",7,12751.0,2350.0,3900.0,14301.0,0.0,100.0,0.0,5.0,42.33,41.5,0.7966386361305192,0.1887489499718646,C1
7800,Actividades relacionadas con el suministro de personal,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",18,17529.0,10762.0,12500.0,22026.5,50.0,50.0,5.56,7.0,31.44,30.0,0.2055527526667499,0.2781375402821752,C2
7900,Agencias de viajes y operadores turísticos,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",44,7094.56,4990.25,6993.0,9500.0,54.55,45.45,15.91,6.48,47.0,47.0,0.3610985065287722,-0.1568389754450782,C0
8000,Actividades de investigación y seguridad,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",105,6628.74,3000.0,6233.0,8021.5,8.57,91.43,11.43,4.4,40.33,39.0,-0.3412132666449272,-0.2493240391634151,C4
8101,Servicios de apoyo a edificios,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",319,6051.15,3165.0,5859.0,8000.0,44.2,55.8,37.3,4.01,44.51,46.0,-0.4139382980680152,-0.5368888073836988,C3
8102,Servicios de paisajismo y jardinería,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",129,3787.27,1000.0,2500.0,5800.0,13.95,86.05,7.75,3.75,36.97,36.0,-0.4638105072166297,-0.2206656021239194,C0
8200,Actividades administrativas de oficinas,N. Actividades Administrativas y Servicios de Apoyo,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137255), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",154,5654.72,3082.5,5000.0,7821.0,52.6,47.4,2.6,5.06,41.02,38.0,-0.2790352833440147,-0.009062603669664,C4
8400,Administración Pública y Defensa; Planes de Seguro Social Obligatorio,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137253), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",8,12111.38,6495.0,8675.0,12397.5,50.0,50.0,87.5,7.75,56.38,59.5,0.3742061679482555,0.2452130616168483,C2
8401,Administración pública,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137253), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",971,8370.27,3604.25,6000.0,10000.0,47.89,52.11,98.76,5.72,47.84,48.0,-0.3727816096746968,-0.4124392872686329,C3
8402,Seguridad pública,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137253), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",380,8999.84,5492.5,8300.0,11220.0,21.32,78.68,98.95,5.36,43.38,40.0,-0.4474659807622673,-0.4398319250712954,C3
8403,Servicios de la seguridad social obligatoria,O. Administración Pública y Defensa,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.7490196078431373, 0.3568627450980392, 0.09019607843137253, 1.0)","(np.float64(0.7490196078431373), np.float64(0.3568627450980392), np.float64(0.09019607843137253), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",11,17889.0,10973.0,15000.0,25353.0,18.18,81.82,100.0,7.0,34.33,34.5,0.4313865715715444,0.2698034719207061,C2
8501,Enseñanza,P. Enseñanza,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",1831,8150.89,4043.0,6331.0,10000.0,75.15,24.85,78.75,6.82,48.57,47.0,-0.5407480991011198,-0.5183077838260299,C3
8509,Otros tipos de enseñanza,P. Enseñanza,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",122,7093.98,3000.0,6000.0,9910.5,63.93,36.07,22.95,6.68,37.39,32.0,-0.3856084166183254,-0.760857725629045,C3
8600,Atención de la salud,Q. Salud Humana y Servicios Sociales,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4000000000000001), np.float64(0.4000000000000001), np.float64(0.4000000000000001), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",1012,8589.75,4000.0,6858.0,11000.0,71.44,28.56,47.43,6.54,48.63,48.0,-0.4237016054069951,-0.4777170475093263,C3
8700,Asistencia social,Q. Salud Humana y Servicios Sociales,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4000000000000001), np.float64(0.4000000000000001), np.float64(0.4000000000000001), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",114,4936.36,2827.0,4000.0,6224.0,84.21,15.79,35.09,4.44,47.72,46.0,-0.4218293188916666,-0.6675531559494494,C3
8800,Servicios sociales sin alojamiento,Q. Salud Humana y Servicios Sociales,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4000000000000001), np.float64(0.4000000000000001), np.float64(0.4000000000000001), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",123,5524.98,2600.0,3800.0,6500.0,90.24,9.76,46.34,5.71,43.93,44.0,-0.4019723243023336,-0.7211024824986798,C3
9000,Actividades artísticas y de espectáculo,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",80,6641.0,3058.5,4986.0,8263.5,45.0,55.0,15.0,5.88,39.75,35.0,-0.1789870654658149,-0.564749686376008,C5
9100,Actividades de bibliotecas y archivos,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",27,8305.71,3384.25,6053.5,10808.5,66.67,33.33,66.67,6.24,36.82,38.0,0.2679060436458284,-0.0765554189986885,C0
9200,Actividades de juegos de azar y apuesta,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",81,7584.56,3187.5,5137.5,8441.0,45.68,54.32,6.17,5.12,39.17,34.5,-0.5086638328705319,-0.0589766038892831,C4
9301,Actividades para la práctica deportiva,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",100,6582.46,2669.0,5000.0,8007.0,34.0,66.0,17.0,5.17,38.31,36.0,-0.3416350899171284,-0.6890289200542364,C3
9302,Actividades de entretenimiento n.c.p.,"R. Artes, Entretenimiento y Recreación ","JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",78,3822.06,1562.25,3001.5,5068.75,51.28,48.72,8.97,5.2,34.97,32.0,-0.19897921337877,-0.4867336523755252,C5
9401,Actividades de organizaciones empresariales y de empleadores,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",12,8361.1,6625.0,8914.0,11262.25,33.33,66.67,25.0,6.27,43.09,45.0,0.3915869847778718,0.264430756600012,C2
9402,Actividades de sindicatos,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",18,9325.0,3700.0,6000.0,9625.0,55.56,44.44,27.78,5.62,54.77,51.0,0.3141570703667836,0.1773397005428255,C2
9409,Actividades de asociaciones n.c.p.,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",42,3692.65,2000.0,3300.0,4844.0,61.9,38.1,21.43,5.88,44.2,44.0,0.1431493261327844,0.0187230453768505,C0
9501,Reparación de equipos informáticos,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",33,7581.39,3503.75,5200.0,10287.25,9.09,90.91,9.09,6.65,34.04,28.0,0.1204015776108844,0.0491862835998265,C8
9502,Reparación de equipos de comunicación,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",7,6653.33,2500.0,3000.0,8980.0,14.29,85.71,14.29,6.0,35.75,25.5,0.4319702638806561,0.1359631153237718,C1
9503,Reparación de efectos de uso personal y doméstico,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",180,4345.95,2110.75,3596.5,6000.0,53.07,46.93,2.78,4.23,50.43,49.0,-0.0317394538110052,-0.2660699352964153,C7
9601,Lavado y limpieza de artículos de tela,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",31,5823.08,2275.0,3165.0,9750.0,80.65,19.35,3.23,4.18,48.14,51.0,-0.2397658148692061,-0.0812336301558729,C7
9602,Servicios de peluquería y tratamientos,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",208,4888.29,2000.0,4000.0,6631.0,85.58,14.42,0.96,4.67,45.43,45.0,-0.5752207356585339,-0.3468867200510621,C6
9603,Pompas fúnebres y servicios conexos,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",19,6131.07,3824.75,5930.0,7732.75,36.84,63.16,31.58,4.29,51.64,57.0,0.4674854803160959,0.3568389934184715,C2
9609,Servicios personales n.c.p.,S. Otras Actividades de Servicios,"JKLMNOPQRS. Servicios, adm. pública, educación y salud","(0.4, 0.4, 0.4, 1.0)","(np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(0.39999999999999997), np.float64(1.0))","(np.float64(0.6199215686274507), np.float64(0.30133333333333345), np.float64(0.3398431372549019), np.float64(1.0))",46,4259.52,2000.0,3500.0,5500.0,48.89,51.11,2.17,3.89,40.95,35.0,-0.0715370260873351,-0.3771654526897673,C5
9700,Actividades de hogares,T. Actividades de los Hogares como Empleadores de Personal Doméstico,T. Empleo doméstico,"(0.4, 0.4, 0.4, 1.0)","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))","(np.float64(0.4), np.float64(0.4), np.float64(0.4), np.float64(1.0))",2281,3430.27,1600.0,2750.0,4494.0,95.97,4.03,0.26,3.68,44.57,43.0,-0.5420806807463706,-0.8889064236723497,C3
